uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,COVID,HOSPITAL,"20 - 29",F,2
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
CE,PNEUMONIA,HOSPITAL,"20 - 29",M,1
CE,SEPTICEMIA,IGNORADO,"20 - 29",M,1
DF,OUTRAS,DOMICILIO,"20 - 29",M,2
DF,OUTRAS,HOSPITAL,"20 - 29",F,1
DF,OUTRAS,HOSPITAL,"20 - 29",M,4
DF,OUTRAS,OUTRO,"20 - 29",M,1
DF,OUTRAS,VIA_PUBLICA,"20 - 29",M,4
DF,INDETERMINADA,HOSPITAL,"20 - 29",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
DF,PNEUMONIA,HOSPITAL,"20 - 29",M,2
ES,OUTRAS,DOMICILIO,"20 - 29",M,2
ES,OUTRAS,HOSPITAL,"20 - 29",F,1
ES,OUTRAS,HOSPITAL,"20 - 29",M,2
ES,OUTRAS,OUTRO,"20 - 29",M,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
ES,OUTRAS,VIA_PUBLICA,"20 - 29",M,4
ES,COVID,HOSPITAL,"20 - 29",F,1
ES,PNEUMONIA,HOSPITAL,"20 - 29",M,2
GO,OUTRAS,DOMICILIO,"20 - 29",F,1
GO,OUTRAS,DOMICILIO,"20 - 29",M,1
GO,OUTRAS,HOSPITAL,"20 - 29",M,2
GO,OUTRAS,IGNORADO,"20 - 29",F,1
GO,OUTRAS,OUTRO,"20 - 29",F,1
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
GO,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
GO,COVID,HOSPITAL,"20 - 29",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,3
GO,PNEUMONIA,HOSPITAL,"20 - 29",F,2
GO,SRAG,HOSPITAL,"20 - 29",M,1
MA,OUTRAS,DOMICILIO,"20 - 29",M,1
MA,OUTRAS,HOSPITAL,"20 - 29",F,3
MA,OUTRAS,HOSPITAL,"20 - 29",M,3
MA,OUTRAS,OUTRO,"20 - 29",M,2
MA,SEPTICEMIA,HOSPITAL,"20 - 29",M,1
MA,SRAG,HOSPITAL,"20 - 29",M,1
MG,OUTRAS,DOMICILIO,"20 - 29",M,6
MG,OUTRAS,HOSPITAL,"20 - 29",F,7
MG,OUTRAS,HOSPITAL,"20 - 29",M,19
MG,OUTRAS,OUTRO,"20 - 29",M,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MG,OUTRAS,VIA_PUBLICA,"20 - 29",M,5
MG,COVID,HOSPITAL,"20 - 29",F,4
MG,COVID,HOSPITAL,"20 - 29",M,4
MG,INDETERMINADA,OUTRO,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,1
MG,PNEUMONIA,HOSPITAL,"20 - 29",F,1
MG,PNEUMONIA,HOSPITAL,"20 - 29",M,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",M,9
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MS,OUTRAS,DOMICILIO,"20 - 29",F,1
MS,OUTRAS,HOSPITAL,"20 - 29",F,3
MS,OUTRAS,HOSPITAL,"20 - 29",M,1
MS,COVID,HOSPITAL,"20 - 29",F,1
MS,COVID,HOSPITAL,"20 - 29",M,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",F,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",M,1
MS,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MT,OUTRAS,DOMICILIO,"20 - 29",M,1
MT,OUTRAS,HOSPITAL,"20 - 29",F,1
MT,OUTRAS,IGNORADO,"20 - 29",M,1
MT,COVID,HOSPITAL,"20 - 29",F,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,1
MT,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
MT,SEPTICEMIA,IGNORADO,"20 - 29",M,2
PA,OUTRAS,DOMICILIO,"20 - 29",M,3
PA,OUTRAS,HOSPITAL,"20 - 29",M,1
PA,OUTRAS,OUTRO,"20 - 29",M,3
PA,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
PA,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
PA,COVID,HOSPITAL,"20 - 29",F,1
PA,SEPTICEMIA,HOSPITAL,"20 - 29",F,3
PA,SEPTICEMIA,HOSPITAL,"20 - 29",M,1
PA,SRAG,HOSPITAL,"20 - 29",F,1
PB,OUTRAS,HOSPITAL,"20 - 29",F,3
PB,OUTRAS,HOSPITAL,"20 - 29",M,3
PB,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
PB,PNEUMONIA,HOSPITAL,"20 - 29",M,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
PB,SEPTICEMIA,HOSPITAL,"20 - 29",M,2
PB,SRAG,HOSPITAL,"20 - 29",M,2
PE,OUTRAS,DOMICILIO,"20 - 29",F,1
PE,OUTRAS,DOMICILIO,"20 - 29",M,5
PE,OUTRAS,HOSPITAL,"20 - 29",F,2
PE,OUTRAS,HOSPITAL,"20 - 29",M,13
PE,OUTRAS,IGNORADO,"20 - 29",M,1
PE,OUTRAS,OUTRO,"20 - 29",M,4
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PE,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
PE,OUTRAS,VIA_PUBLICA,"20 - 29",M,7
PE,COVID,HOSPITAL,"20 - 29",F,2
PE,COVID,HOSPITAL,"20 - 29",M,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
PE,PNEUMONIA,DOMICILIO,"20 - 29",F,1
PE,PNEUMONIA,HOSPITAL,"20 - 29",M,2
PE,SEPTICEMIA,HOSPITAL,"20 - 29",F,3
PE,SEPTICEMIA,HOSPITAL,"20 - 29",M,4
PE,SRAG,HOSPITAL,"20 - 29",F,1
PI,OUTRAS,HOSPITAL,"20 - 29",F,1
PI,OUTRAS,HOSPITAL,"20 - 29",M,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,1
PR,OUTRAS,DOMICILIO,"20 - 29",F,2
PR,OUTRAS,DOMICILIO,"20 - 29",M,7
PR,OUTRAS,HOSPITAL,"20 - 29",F,7
PR,OUTRAS,HOSPITAL,"20 - 29",M,11
PR,OUTRAS,OUTRO,"20 - 29",F,1
PR,OUTRAS,OUTRO,"20 - 29",M,7
PR,OUTRAS,VIA_PUBLICA,"20 - 29",M,6
PR,COVID,HOSPITAL,"20 - 29",M,3
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
PR,PNEUMONIA,HOSPITAL,"20 - 29",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PR,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
PR,SEPTICEMIA,HOSPITAL,"20 - 29",M,2
RJ,OUTRAS,DOMICILIO,"20 - 29",F,2
RJ,OUTRAS,DOMICILIO,"20 - 29",M,6
RJ,OUTRAS,HOSPITAL,"20 - 29",F,13
RJ,OUTRAS,HOSPITAL,"20 - 29",M,32
RJ,OUTRAS,OUTRO,"20 - 29",M,5
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
RJ,OUTRAS,VIA_PUBLICA,"20 - 29",M,7
RJ,COVID,HOSPITAL,"20 - 29",F,7
RJ,COVID,HOSPITAL,"20 - 29",M,4
RJ,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
RJ,INDETERMINADA,HOSPITAL,"20 - 29",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RJ,PNEUMONIA,HOSPITAL,"20 - 29",F,4
RJ,PNEUMONIA,HOSPITAL,"20 - 29",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
RJ,SEPTICEMIA,HOSPITAL,"20 - 29",F,6
RJ,SEPTICEMIA,HOSPITAL,"20 - 29",M,5
RJ,SEPTICEMIA,OUTRO,"20 - 29",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RN,OUTRAS,HOSPITAL,"20 - 29",M,4
RN,OUTRAS,OUTRO,"20 - 29",M,1
RN,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
RO,OUTRAS,DOMICILIO,"20 - 29",M,1
RO,OUTRAS,HOSPITAL,"20 - 29",M,1
RO,OUTRAS,OUTRO,"20 - 29",M,1
RO,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
RO,PNEUMONIA,HOSPITAL,"20 - 29",M,1
RO,SEPTICEMIA,HOSPITAL,"20 - 29",M,1
RR,OUTRAS,DOMICILIO,"20 - 29",M,2
RR,OUTRAS,HOSPITAL,"20 - 29",F,1
RR,OUTRAS,VIA_PUBLICA,"20 - 29",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,1
RR,PNEUMONIA,HOSPITAL,"20 - 29",F,1
RS,OUTRAS,DOMICILIO,"20 - 29",F,3
RS,OUTRAS,DOMICILIO,"20 - 29",M,2
RS,OUTRAS,HOSPITAL,"20 - 29",F,10
RS,OUTRAS,HOSPITAL,"20 - 29",M,5
RS,OUTRAS,IGNORADO,"20 - 29",M,1
RS,OUTRAS,OUTRO,"20 - 29",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
RS,PNEUMONIA,HOSPITAL,"20 - 29",F,3
RS,PNEUMONIA,HOSPITAL,"20 - 29",M,3
RS,SEPTICEMIA,HOSPITAL,"20 - 29",F,2
SC,OUTRAS,DOMICILIO,"20 - 29",F,1
SC,OUTRAS,DOMICILIO,"20 - 29",M,2
SC,OUTRAS,HOSPITAL,"20 - 29",F,3
SC,OUTRAS,HOSPITAL,"20 - 29",M,5
SC,OUTRAS,OUTRO,"20 - 29",M,2
SC,OUTRAS,VIA_PUBLICA,"20 - 29",M,3
SC,COVID,HOSPITAL,"20 - 29",F,1
SC,COVID,HOSPITAL,"20 - 29",M,2
SC,PNEUMONIA,HOSPITAL,"20 - 29",M,2
SC,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
SC,SEPTICEMIA,HOSPITAL,"20 - 29",M,1
SE,OUTRAS,HOSPITAL,"20 - 29",F,1
SE,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
SE,COVID,HOSPITAL,"20 - 29",F,1
SE,COVID,HOSPITAL,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,1
SE,SEPTICEMIA,HOSPITAL,"20 - 29",M,1
SP,OUTRAS,DOMICILIO,"20 - 29",F,3
SP,OUTRAS,DOMICILIO,"20 - 29",M,9
SP,OUTRAS,HOSPITAL,"20 - 29",F,24
SP,OUTRAS,HOSPITAL,"20 - 29",M,61
SP,OUTRAS,OUTRO,"20 - 29",F,1
SP,OUTRAS,OUTRO,"20 - 29",M,6
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
SP,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
SP,OUTRAS,VIA_PUBLICA,"20 - 29",M,18
SP,COVID,HOSPITAL,"20 - 29",F,7
SP,COVID,HOSPITAL,"20 - 29",M,8
SP,INDETERMINADA,HOSPITAL,"20 - 29",F,1
SP,INDETERMINADA,HOSPITAL,"20 - 29",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,3
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"20 - 29",F,1
SP,PNEUMONIA,DOMICILIO,"20 - 29",F,1
SP,PNEUMONIA,HOSPITAL,"20 - 29",F,5
SP,PNEUMONIA,HOSPITAL,"20 - 29",M,11
SP,SEPTICEMIA,HOSPITAL,"20 - 29",F,9
SP,SEPTICEMIA,HOSPITAL,"20 - 29",M,8
SP,SRAG,HOSPITAL,"20 - 29",F,1
SP,SRAG,HOSPITAL,"20 - 29",M,1
TO,OUTRAS,DOMICILIO,"20 - 29",F,1
TO,OUTRAS,DOMICILIO,"20 - 29",M,1
TO,OUTRAS,HOSPITAL,"20 - 29",M,1
TO,COVID,HOSPITAL,"20 - 29",F,1
TO,PNEUMONIA,HOSPITAL,"20 - 29",F,1
TO,PNEUMONIA,HOSPITAL,"20 - 29",M,1
AC,OUTRAS,DOMICILIO,"30 - 39",F,1
AC,OUTRAS,DOMICILIO,"30 - 39",M,1
AC,OUTRAS,HOSPITAL,"30 - 39",F,1
AC,OUTRAS,HOSPITAL,"30 - 39",M,2
AC,PNEUMONIA,HOSPITAL,"30 - 39",F,1
AC,PNEUMONIA,HOSPITAL,"30 - 39",M,1
AC,SEPTICEMIA,HOSPITAL,"30 - 39",F,1
AC,SEPTICEMIA,HOSPITAL,"30 - 39",M,1
AL,OUTRAS,DOMICILIO,"30 - 39",F,4
AL,OUTRAS,DOMICILIO,"30 - 39",M,2
AL,OUTRAS,HOSPITAL,"30 - 39",F,2
AL,OUTRAS,HOSPITAL,"30 - 39",M,6
AL,OUTRAS,VIA_PUBLICA,"30 - 39",M,3
AL,COVID,HOSPITAL,"30 - 39",F,1
AL,COVID,HOSPITAL,"30 - 39",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
AL,SEPTICEMIA,HOSPITAL,"30 - 39",F,2
AL,SEPTICEMIA,HOSPITAL,"30 - 39",M,3
AM,OUTRAS,DOMICILIO,"30 - 39",F,2
AM,OUTRAS,DOMICILIO,"30 - 39",M,1
AM,OUTRAS,HOSPITAL,"30 - 39",F,5
AM,OUTRAS,HOSPITAL,"30 - 39",M,9
AM,OUTRAS,OUTRO,"30 - 39",M,2
AM,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
AM,OUTRAS,VIA_PUBLICA,"30 - 39",M,1
AM,COVID,DOMICILIO,"30 - 39",F,1
AM,COVID,DOMICILIO,"30 - 39",M,2
AM,COVID,HOSPITAL,"30 - 39",F,12
AM,COVID,HOSPITAL,"30 - 39",M,22
AM,PNEUMONIA,HOSPITAL,"30 - 39",F,2
AM,PNEUMONIA,HOSPITAL,"30 - 39",M,4
AM,SEPTICEMIA,HOSPITAL,"30 - 39",F,1
AM,SEPTICEMIA,HOSPITAL,"30 - 39",M,3
AM,SRAG,HOSPITAL,"30 - 39",F,5
AM,SRAG,HOSPITAL,"30 - 39",M,5
AP,OUTRAS,HOSPITAL,"30 - 39",F,1
BA,OUTRAS,DOMICILIO,"30 - 39",F,7
BA,OUTRAS,DOMICILIO,"30 - 39",M,6
BA,OUTRAS,HOSPITAL,"30 - 39",F,9
BA,OUTRAS,HOSPITAL,"30 - 39",M,19
BA,OUTRAS,IGNORADO,"30 - 39",F,1
BA,OUTRAS,OUTRO,"30 - 39",F,1
BA,OUTRAS,OUTRO,"30 - 39",M,2
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
BA,OUTRAS,VIA_PUBLICA,"30 - 39",M,2
BA,COVID,DOMICILIO,"30 - 39",F,1
BA,COVID,HOSPITAL,"30 - 39",F,2
BA,COVID,HOSPITAL,"30 - 39",M,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,3
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
BA,PNEUMONIA,HOSPITAL,"30 - 39",M,3
BA,SEPTICEMIA,HOSPITAL,"30 - 39",F,3
BA,SEPTICEMIA,HOSPITAL,"30 - 39",M,3
BA,SRAG,HOSPITAL,"30 - 39",F,1
BA,SRAG,HOSPITAL,"30 - 39",M,1
CE,OUTRAS,DOMICILIO,"30 - 39",F,2
CE,OUTRAS,DOMICILIO,"30 - 39",M,4
CE,OUTRAS,HOSPITAL,"30 - 39",F,3
CE,OUTRAS,HOSPITAL,"30 - 39",M,7
CE,OUTRAS,IGNORADO,"30 - 39",M,3
CE,OUTRAS,OUTRO,"30 - 39",M,2
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
CE,OUTRAS,VIA_PUBLICA,"30 - 39",M,3
CE,COVID,DOMICILIO,"30 - 39",M,1
CE,COVID,HOSPITAL,"30 - 39",F,2
CE,COVID,HOSPITAL,"30 - 39",M,3
CE,COVID,IGNORADO,"30 - 39",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
CE,PNEUMONIA,HOSPITAL,"30 - 39",F,2
CE,PNEUMONIA,HOSPITAL,"30 - 39",M,2
CE,SEPTICEMIA,HOSPITAL,"30 - 39",M,3
DF,OUTRAS,HOSPITAL,"30 - 39",F,2
DF,OUTRAS,HOSPITAL,"30 - 39",M,8
DF,OUTRAS,VIA_PUBLICA,"30 - 39",M,5
DF,INDETERMINADA,HOSPITAL,"30 - 39",F,1
DF,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
DF,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
DF,PNEUMONIA,HOSPITAL,"30 - 39",M,2
DF,SEPTICEMIA,HOSPITAL,"30 - 39",F,1
DF,SEPTICEMIA,HOSPITAL,"30 - 39",M,4
ES,OUTRAS,DOMICILIO,"30 - 39",F,2
ES,OUTRAS,DOMICILIO,"30 - 39",M,6
ES,OUTRAS,HOSPITAL,"30 - 39",F,2
ES,OUTRAS,HOSPITAL,"30 - 39",M,11
ES,OUTRAS,OUTRO,"30 - 39",F,1
ES,OUTRAS,VIA_PUBLICA,"30 - 39",M,1
ES,COVID,HOSPITAL,"30 - 39",F,5
ES,COVID,HOSPITAL,"30 - 39",M,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
ES,PNEUMONIA,HOSPITAL,"30 - 39",F,1
ES,SEPTICEMIA,HOSPITAL,"30 - 39",F,1
ES,SEPTICEMIA,HOSPITAL,"30 - 39",M,1
ES,SRAG,HOSPITAL,"30 - 39",M,1
GO,OUTRAS,DOMICILIO,"30 - 39",M,6
GO,OUTRAS,HOSPITAL,"30 - 39",F,3
GO,OUTRAS,HOSPITAL,"30 - 39",M,7
GO,OUTRAS,OUTRO,"30 - 39",M,5
GO,OUTRAS,VIA_PUBLICA,"30 - 39",M,4
GO,COVID,HOSPITAL,"30 - 39",F,1
GO,COVID,HOSPITAL,"30 - 39",M,6
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
GO,PNEUMONIA,DOMICILIO,"30 - 39",F,1
GO,PNEUMONIA,HOSPITAL,"30 - 39",F,1
GO,PNEUMONIA,HOSPITAL,"30 - 39",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
GO,SEPTICEMIA,HOSPITAL,"30 - 39",F,2
MA,OUTRAS,DOMICILIO,"30 - 39",M,2
MA,OUTRAS,HOSPITAL,"30 - 39",F,6
MA,OUTRAS,HOSPITAL,"30 - 39",M,4
MA,OUTRAS,VIA_PUBLICA,"30 - 39",M,1
MA,COVID,HOSPITAL,"30 - 39",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,1
MA,SEPTICEMIA,HOSPITAL,"30 - 39",F,1
MA,SEPTICEMIA,HOSPITAL,"30 - 39",M,3
MA,SRAG,HOSPITAL,"30 - 39",M,1
MG,OUTRAS,DOMICILIO,"30 - 39",F,10
MG,OUTRAS,DOMICILIO,"30 - 39",M,19
MG,OUTRAS,HOSPITAL,"30 - 39",F,14
MG,OUTRAS,HOSPITAL,"30 - 39",M,25
MG,OUTRAS,OUTRO,"30 - 39",F,2
MG,OUTRAS,OUTRO,"30 - 39",M,6
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
MG,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
MG,OUTRAS,VIA_PUBLICA,"30 - 39",M,5
MG,COVID,HOSPITAL,"30 - 39",F,11
MG,COVID,HOSPITAL,"30 - 39",M,8
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MG,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MG,PNEUMONIA,HOSPITAL,"30 - 39",F,1
MG,PNEUMONIA,HOSPITAL,"30 - 39",M,5
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MG,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
MG,SEPTICEMIA,HOSPITAL,"30 - 39",F,6
MG,SEPTICEMIA,HOSPITAL,"30 - 39",M,11
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
MG,SRAG,HOSPITAL,"30 - 39",F,1
MS,OUTRAS,DOMICILIO,"30 - 39",M,2
MS,OUTRAS,HOSPITAL,"30 - 39",F,3
MS,OUTRAS,HOSPITAL,"30 - 39",M,5
MS,OUTRAS,OUTRO,"30 - 39",M,1
MS,OUTRAS,VIA_PUBLICA,"30 - 39",M,1
MS,COVID,HOSPITAL,"30 - 39",F,3
MS,COVID,HOSPITAL,"30 - 39",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,1
MS,PNEUMONIA,HOSPITAL,"30 - 39",F,1
MS,PNEUMONIA,HOSPITAL,"30 - 39",M,2
MT,OUTRAS,HOSPITAL,"30 - 39",M,2
MT,OUTRAS,IGNORADO,"30 - 39",F,3
MT,OUTRAS,IGNORADO,"30 - 39",M,2
MT,OUTRAS,VIA_PUBLICA,"30 - 39",M,1
MT,COVID,HOSPITAL,"30 - 39",M,2
MT,COVID,IGNORADO,"30 - 39",F,1
MT,COVID,IGNORADO,"30 - 39",M,1
MT,INDETERMINADA,IGNORADO,"30 - 39",F,1
MT,PNEUMONIA,IGNORADO,"30 - 39",F,1
PA,OUTRAS,DOMICILIO,"30 - 39",F,1
PA,OUTRAS,DOMICILIO,"30 - 39",M,3
PA,OUTRAS,HOSPITAL,"30 - 39",F,2
PA,OUTRAS,HOSPITAL,"30 - 39",M,8
PA,OUTRAS,OUTRO,"30 - 39",M,2
PA,OUTRAS,VIA_PUBLICA,"30 - 39",M,3
PA,COVID,HOSPITAL,"30 - 39",F,1
PA,COVID,HOSPITAL,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,2
PA,PNEUMONIA,HOSPITAL,"30 - 39",M,1
PA,SEPTICEMIA,HOSPITAL,"30 - 39",F,2
PB,OUTRAS,DOMICILIO,"30 - 39",F,1
PB,OUTRAS,DOMICILIO,"30 - 39",M,4
PB,OUTRAS,HOSPITAL,"30 - 39",F,3
PB,OUTRAS,HOSPITAL,"30 - 39",M,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PB,COVID,HOSPITAL,"30 - 39",F,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,1
PB,PNEUMONIA,HOSPITAL,"30 - 39",M,3
PB,SEPTICEMIA,HOSPITAL,"30 - 39",F,2
PE,OUTRAS,DOMICILIO,"30 - 39",F,2
PE,OUTRAS,DOMICILIO,"30 - 39",M,6
PE,OUTRAS,HOSPITAL,"30 - 39",F,5
PE,OUTRAS,HOSPITAL,"30 - 39",M,16
PE,OUTRAS,IGNORADO,"30 - 39",M,1
PE,OUTRAS,OUTRO,"30 - 39",M,5
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PE,OUTRAS,VIA_PUBLICA,"30 - 39",M,7
PE,COVID,HOSPITAL,"30 - 39",F,4
PE,COVID,HOSPITAL,"30 - 39",M,4
PE,INDETERMINADA,DOMICILIO,"30 - 39",F,1
PE,INDETERMINADA,HOSPITAL,"30 - 39",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,1
PE,PNEUMONIA,HOSPITAL,"30 - 39",F,2
PE,PNEUMONIA,HOSPITAL,"30 - 39",M,2
PE,SEPTICEMIA,HOSPITAL,"30 - 39",F,6
PE,SEPTICEMIA,HOSPITAL,"30 - 39",M,6
PE,SRAG,HOSPITAL,"30 - 39",F,1
PI,OUTRAS,DOMICILIO,"30 - 39",M,1
PI,OUTRAS,HOSPITAL,"30 - 39",F,1
PI,OUTRAS,HOSPITAL,"30 - 39",M,1
PI,SEPTICEMIA,HOSPITAL,"30 - 39",M,1
PR,OUTRAS,DOMICILIO,"30 - 39",F,2
PR,OUTRAS,DOMICILIO,"30 - 39",M,10
PR,OUTRAS,HOSPITAL,"30 - 39",F,10
PR,OUTRAS,HOSPITAL,"30 - 39",M,14
PR,OUTRAS,OUTRO,"30 - 39",F,1
PR,OUTRAS,OUTRO,"30 - 39",M,8
